Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015810036.1	1615	7.65132	1615	0.369873	1615	0	1615	0.470176	1615	0	1615	0	1615	0	1615	0	1615	0	1615	36.5481	1615	0	1615	0	1615	0	1615	18.8849
XM_015810037.1	2487	0.588305	2487	0.349898	2487	0.89635	2487	0.987794	2487	1.84696	2487	40.0425	2487	2.65696	2487	27.9769	2487	7.17315	2487	1.81679	2487	8.13923	2487	5.01729	2487	5.41346	2487	7.23599
XM_015810038.1	1562	5.58319	1562	0.279543	1562	1.03241	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0	1562	0
XM_015810039.1	1256	56.7637	1256	6.02559	1256	27.063	1256	35.3464	1256	10.1646	1256	17.498	1256	17.4866	1256	10.8353	1256	37.8713	1256	33.3713	1256	7.48817	1256	13.767	1256	3.06556	1256	32.2964
XM_015810040.1	2997	27.8477	2997	3.38608	2997	7.59997	2997	6.1879	2997	5.42689	2997	20.3812	2997	9.97397	2997	12.067	2997	6.93197	2997	16.745	2997	8.64033	2997	8.54654	2997	8.35638	2997	12.7274
XM_015810041.1	407	63.4394	407	17.7196	407	24.9543	407	46.4891	407	67.8824	407	42.4247	407	28.4191	407	36.0855	407	167.591	407	57.4571	407	60.9706	407	36.7411	407	55.2549	407	77.8229
XM_015810042.1	1333	4.19946	1333	0.152928	1333	0	1333	0.0973634	1333	1.16978	1333	0	1333	0.525137	1333	1.31388	1333	0.476409	1333	0.650727	1333	0.116745	1333	0	1333	0	1333	0.402757
XM_015810043.1	3552	9.04883	3552	1.74531	3552	12.2754	3552	1.80801	3552	7.36573	3552	17.9872	3552	13.7941	3552	27.8842	3552	14.541	3552	20.9673	3552	18.977	3552	17.2001	3552	15.6136	3552	28.1196
XM_015810044.1	1554	0.383976	1554	11.0026	1554	13.3777	1554	2.78176	1554	0.463046	1554	0	1554	0.759145	1554	0	1554	0.973886	1554	7.69608	1554	2.36384	1554	0	1554	0.604226	1554	0.849194
XM_015810045.1	2439	0.985798	2439	1.14138	2439	3.92437	2439	2.94441	2439	11.7101	2439	29.5716	2439	17.4517	2439	34.6673	2439	79.8072	2439	107.915	2439	67.3557	2439	41.5986	2439	64.3784	2439	31.939
XM_015810046.1	4448	2.9426	4448	7.09142	4448	3.53003	4448	2.72633	4448	0.169132	4448	0.501665	4448	0.373065	4448	0	4448	21.5729	4448	2.53776	4448	2.06861	4448	1.10865	4448	2.32404	4448	4.78745
XM_015810047.1	2108	0.0549288	2108	0.0920904	2108	0	2108	0.350572	2108	0.124192	2108	0	2108	0	2108	0	2108	0.659371	2108	5.4084	2108	0.424568	2108	0	2108	0	2108	0.8537
XM_015810048.1	453	3480.32	453	3632.42	453	2592.54	453	2507.65	453	3417.46	453	1492.18	453	3698.51	453	2577.36	453	1704.87	453	1125.46	453	2363.65	453	1735.81	453	2930.24	453	2603.91
XM_015810049.1	733	12.1681	733	15.181	733	40.2758	733	23.5214	733	22.7297	733	11.1637	733	29.2225	733	26.0623	733	52.5156	733	22.0713	733	14.5647	733	9.35715	733	23.9023	733	35.7319
XM_015810050.1	1398	8.21659	1398	1.5939	1398	2.21366	1398	8.57552	1398	3.45507	1398	0.242979	1398	5.19259	1398	1.60196	1398	7.28761	1398	10.9068	1398	1.43924	1398	2.44473	1398	0.849365	1398	2.10044
XM_015810051.1	1147	0.434151	1147	0.90872	1147	1.17587	1147	0.579494	1147	0.736314	1147	0.90745	1147	2.13432	1147	0	1147	8.81295	1147	0.769765	1147	1.10654	1147	0	1147	0	1147	2.62551
XM_015810052.1	1074	5.68035	1074	12.3642	1074	122.409	1074	239.994	1074	17.143	1074	1.95408	1074	32.8011	1074	20.6207	1074	48.0721	1074	22.3912	1074	40.8623	1074	2.68774	1074	38.0405	1074	55.0828
XM_015810053.1	1563	32.3519	1563	10.996	1563	35.97	1563	31.7836	1563	13.227	1563	5.59405	1563	12.4465	1563	14.3188	1563	46.9594	1563	69.7401	1563	9.39553	1563	7.66871	1563	7.80507	1563	20.589
XM_015810054.1	924	0.420864	924	0	924	0	924	1.5015	924	0	924	0	924	0	924	0	924	0	924	0	924	0	924	0	924	0	924	0.920408
XM_015810055.1	1665	39.1173	1665	22.5279	1665	7.34878	1665	3.02968	1665	0.536043	1665	0.401864	1665	0.293228	1665	0	1665	2.28197	1665	0	1665	2.55702	1665	0	1665	1.26019	1665	1.10217
XM_015810056.1	1155	2.0456	1155	0.180283	1155	5.30169	1155	1.60941	1155	21.5056	1155	25.512	1155	36.5257	1155	56.7021	1155	17.2439	1155	0	1155	28.2686	1155	10.1752	1155	18.5477	1155	20.8381
XM_015810057.1	1773	79.9558	1773	1.94626	1773	3.26442	1773	12.715	1773	3.05056	1773	10.7039	1773	9.52786	1773	5.75853	1773	92.5053	1773	22.2337	1773	6.14024	1773	3.25812	1773	7.32078	1773	90.2708
XM_015810058.1	691	303.087	691	146.924	691	253.35	691	162.916	691	116.278	691	90.9984	691	150.154	691	184.156	691	84.371	691	185.139	691	72.0563	691	71.924	691	74.107	691	41.9653
XM_015810059.1	1097	0.914752	1097	1.05292	1097	14.5294	1097	0.61075	1097	2.15477	1097	2.22598	1097	1.9655	1097	7.95632	1097	12.8586	1097	0	1097	13.6814	1097	4.95591	1097	10.9573	1097	3.0143
XM_015810060.1	1074	152.192	1074	124.085	1074	382.851	1074	137.813	1074	196.791	1074	0	1074	21.2632	1074	0	1074	201.988	1074	19.5424	1074	31.5359	1074	0.000174734	1074	0.014846	1074	0
XM_015810061.1	1004	42.2838	1004	187.773	1004	48.5433	1004	74.6739	1004	39.9144	1004	7.73365	1004	8.91953	1004	6.73953	1004	139.743	1004	132.271	1004	28.6972	1004	29.6785	1004	25.7762	1004	9.99216
XM_015810062.1	2127	6.47331	2127	1.91522	2127	0.05351	2127	3.06665	2127	0	2127	0	2127	0	2127	0	2127	1.70603	2127	1.17591	2127	0.280338	2127	0	2127	0.536858	2127	1.32868
XM_015810063.1	1149	5.30757	1149	1072.39	1149	49.2863	1149	67.3154	1149	2.93929	1149	0.603789	1149	3.0176	1149	3.10721	1149	2.42069	1149	184.125	1149	3.58911	1149	0	1149	2.33233	1149	772.509
XM_015810064.1	2477	20.4542	2477	0.425838	2477	0.454103	2477	2.35599	2477	6.8898	2477	9.34707	2477	4.05291	2477	4.59822	2477	2.06941	2477	8.22663	2477	8.58047	2477	8.16093	2477	5.29263	2477	9.13822
XM_015810065.1	2722	8.72631	2722	0.49015	2722	1.64239	2722	2.17418	2722	2.07675	2722	5.72367	2722	3.80616	2722	4.94216	2722	6.20781	2722	10.4688	2722	4.20667	2722	0	2722	4.04615	2722	4.64614
XM_015810066.1	567	1.84705	567	0.44054	567	0.521748	567	12.247	567	1.79157	567	0	567	0.421567	567	0	567	2.5371	567	0	567	15.3348	567	3.87652	567	9.0856	567	3.95388
XM_015810067.1	1118	0.782819	1118	1.02985	1118	0.660897	1118	1.075	1118	0.168592	1118	0	1118	0	1118	0	1118	23.7388	1118	0	1118	1.13936	1118	0	1118	1.96911	1118	0
XM_015810068.1	1805	4.03377	1805	0.272629	1805	4.22497	1805	1.24662	1805	5.29576	1805	17.5006	1805	10.3647	1805	18.4227	1805	25.7849	1805	0	1805	7.0259	1805	2.85942	1805	4.48725	1805	11.391
XM_015810069.1	609	306.054	609	0.199694	609	0.236262	609	3.60706	609	0.36073	609	0	609	0.383532	609	0	609	1.94747	609	7.08267	609	2.37641	609	0	609	0	609	16.4476
XM_015810070.1	687	0.610793	687	0.850795	687	4.62333	687	1.7512	687	6.60294	687	6.58511	687	5.91242	687	10.2375	687	11.0223	687	3.27961	687	10.4418	687	5.57244	687	2.35751	687	29.0631
XM_015810071.1	1400	814.2	1400	1.08499	1400	1.87007	1400	5.89184	1400	8.33082	1400	31.2952	1400	22.3707	1400	22.0364	1400	7.53343	1400	7.60216	1400	18.6804	1400	13.092	1400	14.077	1400	29.55
XM_015810072.1	1191	3.22075	1191	0.0869943	1191	0.102314	1191	2.21809	1191	3.99392	1191	7.25081	1191	0.596352	1191	11.7188	1191	40.95	1191	0	1191	54.3349	1191	8.7669	1191	15.6704	1191	0.457325
XM_015810073.1	898	0.871462	898	1.33676	898	2.00461	898	0.62202	898	7.88452	898	3.99541	898	6.3875	898	5.31818	898	12.5292	898	9.17411	898	7.53419	898	2.20305	898	4.24117	898	12.6946
XM_015810074.1	1462	10.6078	1462	1.58444	1462	6.55618	1462	2.01577	1462	6.1979	1462	13.4197	1462	7.17383	1462	10.3319	1462	44.1561	1462	44.6648	1462	16.3292	1462	8.25078	1462	13.8988	1462	39.4255
XM_015810075.1	1155	0.215326	1155	0	1155	0	1155	0.574788	1155	0	1155	0	1155	0	1155	0	1155	0	1155	0	1155	0	1155	0	1155	0	1155	0
XM_015810076.1	1115	190.375	1115	59.9187	1115	74.0332	1115	70.8156	1115	29.1738	1115	265.709	1115	206.87	1115	206.489	1115	60.0761	1115	278.172	1115	108.287	1115	150.536	1115	101.174	1115	219.421
XM_015810077.1	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0	861	0
XM_015810078.1	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0
XM_015810079.1	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	2.94674	927	0	927	0	927	0	927	0
XM_015810080.1	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0
XM_015810081.1	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0.909927
XM_015810082.1	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0
XM_015810083.1	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	1.59206	984	0	984	0.916681	984	0	984	0	984	0	984	0
XM_015810084.1	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	3.16686	954	0	954	0	954	0	954	0
XM_015810085.1	4301	5.54275	4301	0.194951	4301	0.622146	4301	0.700804	4301	1.20384	4301	4.47579	4301	1.81343	4301	3.34688	4301	4.4806	4301	17.202	4301	4.74667	4301	3.8483	4301	2.87506	4301	10.6363
XM_015810086.1	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0
XM_015810087.1	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	4.4336	954	0	954	0	954	0	954	0
XM_015810088.1	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0	960	0
XM_015810089.1	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0
XM_015810090.1	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0
XM_015810091.1	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0
XM_015810092.1	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0
XM_015810093.1	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	0	933	3.3364
XM_015810094.1	4119	477.273	4119	40.1143	4119	70.6591	4119	28.6321	4119	61.7375	4119	54.8781	4119	45.3766	4119	48.1569	4119	53.6659	4119	35.2221	4119	25.7038	4119	38.9688	4119	24.4428	4119	34.8948
XM_015810095.1	1611	0	1611	0	1611	0	1611	0	1611	0	1611	0	1611	0	1611	0	1611	0	1611	4.05229	1611	0	1611	0	1611	0	1611	0.326489
XM_015810096.1	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0	936	0
XM_015810097.1	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0	993	0
XM_015810098.1	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0
XM_015810099.1	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0	954	0.295457
XM_015810100.1	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0	1026	0
XM_015810101.1	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0
XM_015810102.1	4119	477.263	4119	40.114	4119	70.6598	4119	28.6308	4119	61.7374	4119	54.877	4119	45.3757	4119	48.159	4119	53.6656	4119	35.2209	4119	25.7035	4119	38.9686	4119	24.441	4119	34.9027
XM_015810103.1	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0	996	0
XM_015810104.1	1836	7.90661	1836	29334.9	1836	22.9257	1836	15.0529	1836	11.3524	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0
XM_015810105.1	1836	1.7356	1836	3762.16	1836	5.03246	1836	2.00705	1836	1.30487	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0	1836	0
XM_015810106.1	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0	753	0
XM_015810107.1	957	0.537856	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	13.8836	957	0	957	0	957	0	957	10.5972
XM_015810108.1	1266	0.387339	1266	0.324383	1266	0.0953462	1266	0.103315	1266	0.291956	1266	0	1266	0	1266	0	1266	2.8869	1266	0	1266	0	1266	0	1266	0.189887	1266	0
XM_015810109.1	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0	1041	0
XM_015810110.1	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0
XM_015810111.1	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0	1032	0
XM_015810112.1	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0
XM_015810113.1	4950	2.72335	4950	1.92882	4950	2.94029	4950	9.78374	4950	0.571945	4950	0.513717	4950	1.50344	4950	1.58231	4950	10.0822	4950	5.52122	4950	3.09748	4950	1.46052	4950	2.87826	4950	32.9539
XM_015810114.1	1062	0	1062	0.198868	1062	0	1062	0	1062	0	1062	0	1062	0	1062	0	1062	0	1062	2.23996	1062	0	1062	0	1062	0	1062	0
XM_015810115.1	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0
XM_015810116.1	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0
XM_015810117.1	939	0.344278	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	1.34069	939	0
XM_015810118.1	945	0.340983	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0
XM_015810119.1	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0
XM_015810120.1	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0	990	0
XM_015810121.1	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0	945	0
XM_015810122.1	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0	984	0
XM_015810123.1	966	0	966	0	966	0	966	0	966	0	966	0	966	0	966	0	966	0	966	2.49712	966	0	966	0	966	0	966	0
XM_015810124.1	3539	4.71591	3539	2.81386	3539	4.1387	3539	10.3858	3539	8.77751	3539	19.4166	3539	7.06796	3539	12.0525	3539	18.9736	3539	6.81167	3539	14.4613	3539	15.2831	3539	9.5921	3539	15.8778
XM_015810125.1	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	0	942	3.21367	942	0	942	0	942	0	942	0
XM_015810126.1	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0
XM_015810127.1	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0	1056	0
XM_015810128.1	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	0	978	2.00877
XM_015810129.1	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0
XM_015810130.1	948	0.816022	948	0	948	0	948	0	948	0	948	0	948	0	948	0	948	0	948	1.59505	948	0	948	0	948	0	948	0.297658
XM_015810131.1	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0
XM_015810132.1	975	0	975	0	975	0	975	0.140644	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	0	975	2.30401
XM_015810133.1	1065	88.7982	1065	0	1065	0	1065	0.126517	1065	0	1065	0	1065	0	1065	0	1065	0	1065	0	1065	0	1065	0	1065	0	1065	0
XM_015810134.1	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0	1167	0
XM_015810135.1	2814	10.4791	2814	0.0337971	2814	0	2814	0.171309	2814	15.5819	2814	27.41	2814	2.30524	2814	1.67442	2814	0.0602293	2814	13.5123	2814	1449.69	2814	702.87	2814	767.537	2814	1.79445
XM_015810136.1	1290	0.663417	1290	0.0793735	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0
XM_015810137.1	2703	2.03365	2703	0.187945	2703	0.12307	2703	3.61681	2703	0	2703	0	2703	3.70485e-06	2703	0	2703	0.314279	2703	0	2703	0	2703	0	2703	1.05367e-05	2703	3.00102
XM_015810138.1	2682	1.1132	2682	0.0950177	2682	0.126176	2682	1.35656	2682	0	2682	0	2682	0.0702898	2682	0	2682	0	2682	0	2682	0.109561	2682	0	2682	0.0838661	2682	1.97665
XM_015810139.1	1263	5.43753	1263	157.672	1263	0	1263	0.207198	1263	0.146376	1263	0	1263	0	1263	0	1263	1.23026	1263	0	1263	0	1263	0	1263	0.571192	1263	2.3536
XM_015810140.1	5556	0.891653	5556	0.100473	5556	0.350568	5556	0.568437	5556	0.358363	5556	2.68151	5556	1.89597	5556	2.43852	5556	1.36331	5556	1.44252	5556	2.18527	5556	2.83037	5556	1.2976	5556	0.177093
XM_015810141.1	597	91.3985	597	0	597	0.72843	597	0	597	0.18534	597	0.652743	597	1.18104	597	0	597	2.36426	597	0	597	0	597	0	597	0	597	1.05513
XM_015810142.1	669	91.2861	669	0	669	0.416367	669	2.26777	669	4.13432	669	1.70045	669	3.56712	669	7.62202	669	9.37801	669	0	669	2.10679	669	0	669	1.21927	669	0
XM_015810143.1	3727	4.64708	3727	0.477789	3727	0.854797	3727	5.4437	3727	5.39993	3727	34.572	3727	3.58507	3727	4.61822	3727	42.179	3727	0	3727	0.737571	3727	153.217	3727	24.949	3727	0
XM_015810144.1	1937	8.49123	1937	0.454282	1937	0.35548	1937	0.961244	1937	0.181548	1937	0.512456	1937	1.44274	1937	0	1937	0.719311	1937	5.34268	1937	2.1699	1937	0	1937	0.71256	1937	4.94251
XM_015810145.1	986	0.259464	986	0.32574	986	0.767077	986	1.665	986	4.59687	986	16.507	986	8.58027	986	21.1773	986	38.1362	986	13.4132	986	33.093	986	33.267	986	40.7561	986	4.26366
XM_015810146.1	7515	4.7821	7515	1.40252	7515	5.91409	7515	19.8105	7515	5.25758	7515	25.9159	7515	4.97398	7515	13.7796	7515	21.0719	7515	14.8379	7515	82.9762	7515	12.4291	7515	27.4249	7515	17.9447
XM_015810147.1	1189	6.24585	1189	0	1189	0.102514	1189	0.222244	1189	0	1189	0	1189	0	1189	0	1189	0	1189	7.3923	1189	0	1189	0	1189	0	1189	0
XM_015810148.1	767	793.161	767	0	767	1.04595	767	0.758412	767	0.266477	767	0	767	0	767	0	767	0.787176	767	0	767	0	767	0	767	0	767	0
XM_015810149.1	6600	7.30368	6600	0.466737	6600	1.71077	6600	0.398805	6600	0.597633	6600	10.6562	6600	5.15093	6600	13.3601	6600	2.7201	6600	3.83086	6600	10.1462	6600	4.1849	6600	8.03546	6600	8.63552
XM_015810150.1	1350	1.61975	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0	1350	0
XM_015810151.1	1698	0.626346	1698	0.174957	1698	0.068482	1698	0.0741062	1698	0.0524521	1698	1.37707	1698	0	1698	0	1698	0.0519321	1698	1.16487	1698	0	1698	0	1698	0	1698	0
XM_015810152.1	1087	7.05041	1087	5.51491	1087	20.7211	1087	11.2369	1087	4.8789	1087	5.46197	1087	6.9049	1087	9.45927	1087	25.5635	1087	6.81698	1087	10.8842	1087	6.48065	1087	4.5199	1087	12.6926
XM_015810153.1	2752	0.082538	2752	0	2752	0	2752	1.09639	2752	0.373217	2752	2.12189	2752	1.57336	2752	1.11421	2752	3.2376	2752	21.2951	2752	0.799682	2752	1.39646	2752	0.734616	2752	2.57192
XM_015810154.1	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0	1772	0
XM_015810155.1	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0.0947401	1610	0	1610	0	1610	24.8301
XM_015810156.1	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0	626	0
XM_015810157.1	797	1.51509	797	0.140786	797	12.2881	797	0	797	0.126939	797	0	797	0	797	0	797	0	797	23.8656	797	0	797	0	797	0	797	0
XM_015810158.1	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0	1111	0
XM_015810159.1	1071	64.1006	1071	12.1096	1071	34.7586	1071	4.39862	1071	9.0431	1071	66.6487	1071	20.2062	1071	41.1337	1071	100.454	1071	49.0851	1071	90.2167	1071	29.9591	1071	63.4531	1071	58.1014
XM_015810160.1	713	49.056	713	7.42006	713	23.2903	713	15.6003	713	10.7178	713	15.7385	713	43.5454	713	21.4999	713	33.5857	713	44.3144	713	55.2239	713	35.8118	713	41.616	713	25.217
XM_015810161.1	4174	6.63854	4174	0.966612	4174	4.24187	4174	18.5438	4174	6.53614	4174	30.8282	4174	20.3676	4174	29.3752	4174	15.2718	4174	55.5492	4174	10.0791	4174	10.7238	4174	15.6894	4174	15.3386
XM_015810162.1	1336	2.77094	1336	1.7802	1336	5.96728	1336	3.2655	1336	5.21557	1336	0	1336	0	1336	0	1336	14.8664	1336	10.6021	1336	8.92799	1336	0	1336	0	1336	0
XM_015810163.1	1209	0.364521	1209	1.08236	1209	1.45159	1209	3.63722	1209	0.00073557	1209	11.1239	1209	13.7356	1209	24.2997	1209	2.43525	1209	0	1209	7.60035	1209	8.62046	1209	13.2044	1209	14.1625
XM_015810164.1	964	2.26594	964	0.55775	964	0.525458	964	0.570365	964	0.703431	964	0	964	0.217539	964	2.17428	964	2.4795	964	8.76088	964	0.845194	964	0	964	0.259948	964	1.16743
XM_015810165.1	2600	1.84138	2600	18.3071	2600	0.0862335	2600	3.8677	2600	4.39445	2600	5.75525	2600	12.5668	2600	8.73653	2600	0.229273	2600	6.23242	2600	8.83066	2600	6.72801	2600	10.2281	2600	7.60786
XM_015810166.1	2342	4.49562	2342	3.09983	2342	6.16148	2342	0.915175	2342	0.543271	2342	0	2342	0.0863596	2342	0.206336	2342	0.246692	2342	0	2342	0.520208	2342	0	2342	0.204293	2342	5.30842
XM_015810167.1	2258	6.42564	2258	18.5122	2258	16.6535	2258	10.2497	2258	9.301	2258	13.4987	2258	6.75132	2258	15.01	2258	18.6623	2258	9.07335	2258	7.36388	2258	8.33947	2258	6.74776	2258	16.3164
XM_015810168.1	1401	4.40033	1401	0.505923	1401	552.582	1401	2.20765	1401	0.585288	1401	15.999	1401	1.34827	1401	4.97201	1401	9.07145	1401	1.23181	1401	0	1401	7.7603	1401	3.38934	1401	0.571481
XM_015810169.1	3551	0.126153	3551	0.0264519	3551	0.0930233	3551	5.35866	3551	0.713023	3551	0.542485	3551	1.36149	3551	0.65629	3551	16.2191	3551	5.11052	3551	1.83702	3551	1.56411	3551	2.18654	3551	26.9324
XM_015810170.1	2108	0	2108	0	2108	0	2108	0.116857	2108	4.51231	2108	5.77608	2108	2.9976	2108	13.424	2108	0	2108	1.45103	2108	14.0815	2108	3.56045	2108	6.39626	2108	20.6108
XM_015810171.1	2134	22.1696	2134	3.99861	2134	43.1357	2134	102.165	2134	16.1772	2134	38.215	2134	25.4157	2134	40.7573	2134	33.3521	2134	17.5771	2134	57.8263	2134	49.4802	2134	57.5626	2134	12.0365
XM_015810172.1	4107	2.14035	4107	0	4107	0.266345	4107	0.719046	4107	0.122503	4107	0	4107	0.247601	4107	0.0564295	4107	0.810217	4107	5.77316	4107	0.56161	4107	0	4107	1.07408	4107	0.785937
XM_015810173.1	1588	9.44542	1588	0.062811	1588	0.221324	1588	6.30853	1588	0.734501	1588	1.05743	1588	0.679499	1588	0.618525	1588	10.0666	1588	18.0756	1588	1.34652	1588	0	1588	0.737479	1588	0.829213
XM_015810174.1	819	264.823	819	335.878	819	399.54	819	562.977	819	288.689	819	315.382	819	375.635	819	336.167	819	373.315	819	70.4464	819	262.379	819	275.902	819	266.479	819	155.237
XM_015810175.1	938	1.84603	938	2.87207	938	7.63363	938	6.68395	938	3.83268	938	0	938	0	938	3.32278	938	18.259	938	0	938	6.63864	938	0	938	0.931639	938	0
XM_015810176.1	3607	55.0705	3607	2.8104	3607	4.23996	3607	7.77525	3607	3.76434	3607	65.2086	3607	54.7379	3607	60.1781	3607	10.1579	3607	6.67844	3607	6.98841	3607	3.80676	3607	6.82226	3607	9.20133
XM_015810177.1	2074	31.6985	2074	15.5117	2074	25.3529	2074	14.749	2074	8.72169	2074	38.4367	2074	31.8906	2074	42.7167	2074	25.9224	2074	18.3881	2074	42.1233	2074	36.9522	2074	34.7516	2074	17.871
XM_015810178.1	1769	65.9199	1769	7.52568	1769	13.6793	1769	51.6955	1769	16.1932	1769	157.56	1769	70.537	1769	90.1637	1769	47.0625	1769	21.0144	1769	17.782	1769	24.2377	1769	23.327	1769	34.1928
XM_015810179.1	3549	1.35695	3549	0.185273	3549	0.0930783	3549	2.68092	3549	2.21168	3549	14.2033	3549	11.4222	3549	13.7902	3549	1.76911	3549	4.65502	3549	10.3342	3549	7.90747	3549	9.56392	3549	7.24718
XM_015810180.1	3988	15.0173	3988	4.19454	3988	4.9774	3988	21.0599	3988	10.5551	3988	49.362	3988	34.3071	3988	40.404	3988	10.734	3988	31.548	3988	36.1485	3988	105.901	3988	50.2981	3988	12.166
XM_015810181.1	2113	6.46498	2113	25.306	2113	41.7144	2113	21.563	2113	32.6201	2113	67.2702	2113	65.8251	2113	62.184	2113	129.768	2113	58.2897	2113	95.6386	2113	15.2003	2113	40.7672	2113	63.0135
